name,Memorability,animate
00026995.jpg,0.8545188,0
00027029.jpg,0.80544,0
00027035.jpg,0.7495502,0
00027046.jpg,0.6567408,1
00027052.jpg,0.7748074,1
00027067.jpg,0.5267048,0
00027069.jpg,0.8701544,1
00027071.jpg,0.7376608,1
00027074.jpg,0.6489882,0
00027081.jpg,0.8160032,1
00027096.jpg,0.6075974,0
00027107.jpg,0.6794458,0
00027132.jpg,0.7428346,0
00027134.jpg,0.7572618,1
00027140.jpg,0.8329326,0
00027145.jpg,0.7620214,0
00027149.jpg,0.8231024,1
00027153.jpg,0.7453158,0
00027160.jpg,0.7267158,0
00027161.jpg,0.6966344,0
00027171.jpg,0.938598,0
00027179.jpg,0.7698294,0
00027183.jpg,0.8640572,1
00027190.jpg,0.7311712,0
00027191.jpg,0.5100488,0
00027198.jpg,0.8125224,1
00027199.jpg,0.8142412,0
00027207.jpg,0.7897558,0
00027208.jpg,0.8642946,0
00027209.jpg,0.676504,0
00027210.jpg,0.683223,0
00027217.jpg,0.8255114,0
00027237.jpg,0.8098894,1
00027241.jpg,0.8546566,0
00027252.jpg,0.6860962,1
00027253.jpg,0.8699332,1
00027257.jpg,0.8042288,1
00027259.jpg,0.6976312,0
00027266.jpg,0.6637542,0
00027273.jpg,0.6380288,0
00027277.jpg,0.8310006,1
00027281.jpg,0.8108248,1
00027282.jpg,0.7654912,0
00027286.jpg,0.7534642,1
00027287.jpg,0.5566274,0
00027289.jpg,0.4893046,0
00027292.jpg,0.754534,1
00027298.jpg,0.7745804,1
00027313.jpg,0.886682,1
00027316.jpg,0.8056042,1
00027331.jpg,0.6347052,1
00027333.jpg,0.835819,0
00027359.jpg,0.8598254,1
00027361.jpg,0.7252776,0
00027374.jpg,0.7787752,1
00027394.jpg,0.764065,1
00027398.jpg,0.758695,1
00027401.jpg,0.8241868,1
00027402.jpg,0.6604368,1
00027405.jpg,0.627132,0
00027406.jpg,0.845672,1
00027417.jpg,0.5112502,0
00027419.jpg,0.770678,0
00027422.jpg,0.9238504,1
00027426.jpg,0.7402842,0
00027428.jpg,0.7058442,1
00027439.jpg,0.7531574,0
00027444.jpg,0.8175892,1
00027449.jpg,0.810767,1
00027476.jpg,0.6749482,0
00027477.jpg,0.8128828,1
00027480.jpg,0.746862,0
00027482.jpg,0.8915194,0
00027483.jpg,0.778306,0
00027491.jpg,0.736331,1
00027493.jpg,0.6008522,1
00027494.jpg,0.747538,1
00027500.jpg,0.5776202,0
00027501.jpg,0.835952,1
00027504.jpg,0.8406204,1
00027514.jpg,0.742736,1
00027525.jpg,0.811336,1
00027529.jpg,0.9160536,0
00027546.jpg,0.6803376,0
00027550.jpg,0.7832994,1
00027551.jpg,0.6000158,1
00027553.jpg,0.5459694,1
00027556.jpg,0.8741704,0
00027560.jpg,0.6706558,1
00027580.jpg,0.8635782,1
00027588.jpg,0.8126092,1
00027613.jpg,0.7178072,1
00027616.jpg,0.6765018,0
00027618.jpg,0.6789296,0
00027623.jpg,0.8034608,1
00027626.jpg,0.6945606,0
00027641.jpg,0.8345816,1
00027645.jpg,0.7125448,0
00027655.jpg,0.6324276,0
00027661.jpg,0.5759788,0
00027667.jpg,0.7897866,1
00027675.jpg,0.7452312,0
00027676.jpg,0.935334,1
00027680.jpg,0.4592712,1
00027682.jpg,0.7311698,0
00027693.jpg,0.7528282,1
00027702.jpg,0.8808438,1
00027704.jpg,0.7274174,0
00027705.jpg,0.8076338,1
00027713.jpg,0.8658948,1
00027732.jpg,0.6851844,0
00027738.jpg,0.911626,0
00027748.jpg,0.8455786,1
00027759.jpg,0.6157576,0
00027765.jpg,0.8926048,0
00027773.jpg,0.5248582,0
00027776.jpg,0.7773412,0
00027779.jpg,0.885065,0
00027783.jpg,0.8987912,1
00027784.jpg,0.7235512,0
00027789.jpg,0.7382694,1
00027792.jpg,0.9293252,0
00027796.jpg,0.6846308,0
00027798.jpg,0.7445422,0
00027800.jpg,0.9118904,0
00027803.jpg,0.7806934,1
00027812.jpg,0.6461532,1
00027821.jpg,0.8476904,1
00027828.jpg,0.853611,1
00027829.jpg,0.8709022,0
00027832.jpg,0.7130976,0
00027836.jpg,0.28113,0
00027837.jpg,0.6273774,0
00027839.jpg,0.7934328,0
00027853.jpg,0.7831512,0
00027858.jpg,0.7862894,0
00027871.jpg,0.805228,1
00027873.jpg,0.847968,1
00027877.jpg,0.7554016,0
00027879.jpg,0.7952478,0
00027889.jpg,0.7969898,0
00027891.jpg,0.6820352,1
00027894.jpg,0.5174568,0
00027904.jpg,0.8509692,1
00027910.jpg,0.732827,0
00027913.jpg,0.7891592,1
00027916.jpg,0.563687,0
00027925.jpg,0.6744552,1
00027932.jpg,0.6756366,1
00027943.jpg,0.8270582,0
00027950.jpg,0.5907242,0
00027951.jpg,0.5002528,0
00027954.jpg,0.8100954,0
00027957.jpg,0.6223174,0
00027966.jpg,0.7969074,1
00027979.jpg,0.845471,1
00027981.jpg,0.851626,1
00027982.jpg,0.8688188,1
00027986.jpg,0.6889292,0
00027988.jpg,0.5991908,0
00027996.jpg,0.8793442,1
00027998.jpg,0.7034692,1
00028000.jpg,0.9217578,0
00028002.jpg,0.8697832,0
00028003.jpg,0.7474572,0
00028006.jpg,0.8555424,0
00028014.jpg,0.8775842,1
00028019.jpg,0.846108,0
00028023.jpg,0.791889,0
00028026.jpg,0.8322148,0
00028034.jpg,0.8885108,0
00028035.jpg,0.9192504,1
00028038.jpg,0.838486,1
00028039.jpg,0.872779,1
00028042.jpg,0.7741814,1
00028045.jpg,0.7663148,1
00028057.jpg,0.3644082,0
00028062.jpg,0.7709178,1
00028073.jpg,0.8072832,1
00028079.jpg,0.72689,0
00028084.jpg,0.8061818,0
00028108.jpg,0.8921704,0
00028111.jpg,0.563538,0
00028117.jpg,0.8567504,0
00028118.jpg,0.7623256,1
00028122.jpg,0.7977512,0
00028124.jpg,0.6857964,1
00028136.jpg,0.6215498,0
00028138.jpg,0.7005202,0
00028143.jpg,0.4774238,0
00028166.jpg,0.7521982,0
00028181.jpg,0.6615874,1
00028186.jpg,0.7833244,1
00028190.jpg,0.7989164,0
00028220.jpg,0.7910344,0
00028221.jpg,0.8029546,1
00028230.jpg,0.6939478,0
00028231.jpg,0.8023756,1
00028247.jpg,0.765715,0
00028254.jpg,0.8248234,1
00028263.jpg,0.9121374,0
00028270.jpg,0.9545832,1
00028278.jpg,0.7474094,1
00028295.jpg,0.6879958,0
00028297.jpg,0.6458772,0
00028306.jpg,0.7734312,0
00028314.jpg,0.74155,0
00028322.jpg,0.742033,1
00028323.jpg,0.8858108,0
00028328.jpg,0.6954812,1
00028342.jpg,0.6790456,0
00028347.jpg,0.654217,0
00028353.jpg,0.4711034,0
00028365.jpg,0.6841366,0
00028370.jpg,0.6896078,1
00028380.jpg,0.7851734,0
00028387.jpg,0.86494,1
00028394.jpg,0.8894896,1
00028422.jpg,0.8236516,1
00028424.jpg,0.6879626,1
00028426.jpg,0.9174692,1
00028440.jpg,0.8088884,0
00028448.jpg,0.7267274,0
00028455.jpg,0.7371034,1
00028457.jpg,0.8222802,1
00028459.jpg,0.803872,1
00028461.jpg,0.87409,0
00028467.jpg,0.8257844,1
00028474.jpg,0.7970534,0
00028475.jpg,0.6490094,0
00028479.jpg,0.412854,0
00028486.jpg,0.6134224,0
00028494.jpg,0.807958,0
00028501.jpg,0.8976104,1
00028505.jpg,0.7633526,1
00028519.jpg,0.9284568,0
00028538.jpg,0.9182866,0
00028542.jpg,0.813231,1
00028556.jpg,0.8474604,1
00028565.jpg,0.752963,1
00028570.jpg,0.7395378,1
00028571.jpg,0.7308832,1
00028576.jpg,0.7381118,0
00028582.jpg,0.597387,0
00028601.jpg,0.4253102,0
00028610.jpg,0.8249282,0
00028618.jpg,0.9064618,0
00028620.jpg,0.6721332,0
00028622.jpg,0.8321308,0
00028627.jpg,0.8107136,0
00028637.jpg,0.8356714,0
00028646.jpg,0.599141,0
00028647.jpg,0.9194502,1
00028651.jpg,0.6707902,0
00028655.jpg,0.6939062,0
00028656.jpg,0.5778524,0
00028657.jpg,0.7683196,1
00028658.jpg,0.8165408,1
00028667.jpg,0.7385004,0
00028668.jpg,0.8853572,1
00028673.jpg,0.8441712,0
00028686.jpg,0.6285682,0
00028695.jpg,0.912646,0
00028702.jpg,0.8075082,1
00028705.jpg,0.729734,0
00028713.jpg,0.6441086,1
00028726.jpg,0.6355834,0
00028729.jpg,0.7247002,0
00028730.jpg,0.7063224,1
00028735.jpg,0.8303074,0
00028749.jpg,0.8694068,1
00028769.jpg,0.7916504,1
00028774.jpg,0.843371,1
00028785.jpg,0.8520422,1
00028790.jpg,0.8767956,1
00028791.jpg,0.8591738,0
00028803.jpg,0.5719872,1
00028813.jpg,0.755361,0
00028818.jpg,0.8593418,1
00028829.jpg,0.8635544,0
00028835.jpg,0.8579248,0
00028844.jpg,0.8367178,0
00028845.jpg,0.6193764,0
00028847.jpg,0.5592098,0
00028848.jpg,0.6990198,0
00028850.jpg,0.8640748,0
00028851.jpg,0.7663842,0
00028859.jpg,0.730646,0
00028869.jpg,0.698278,1
00028870.jpg,0.8420858,1
00028875.jpg,0.74677,0
00028878.jpg,0.622546,1
00028879.jpg,0.75197,0
00028884.jpg,0.7176528,0
00028885.jpg,0.9058772,1
00028886.jpg,0.9252248,0
00028887.jpg,0.6384254,1
00028890.jpg,0.8395816,0
00028892.jpg,0.6914534,0
00028903.jpg,0.9011742,1
00028904.jpg,0.7615206,1
00028910.jpg,0.484724,0
00028935.jpg,0.8321782,1
00028946.jpg,0.5861728,0
00028951.jpg,0.7236116,1
00028957.jpg,0.732215,0
00028958.jpg,0.8490736,1
00028969.jpg,0.809219,1
00028978.jpg,0.7427246,0
00028983.jpg,0.6151446,1
00028984.jpg,0.7100362,0
00028988.jpg,0.774284,0
00028993.jpg,0.8131952,0
00028997.jpg,0.7050238,1
00029007.jpg,0.6720272,0
00029011.jpg,0.8118756,1
00029014.jpg,0.7555876,1
00029024.jpg,0.6560884,0
00029025.jpg,0.8328804,0
00029034.jpg,0.913765,0
00029035.jpg,0.8131302,1
00029039.jpg,0.764917,0
00029042.jpg,0.5726348,0
00029047.jpg,0.8635326,0
00029049.jpg,0.6419864,1
00029053.jpg,0.8845184,0
00029055.jpg,0.744277,1
00029062.jpg,0.8396344,1
00029066.jpg,0.6852692,0
00029072.jpg,0.6764412,0
00029073.jpg,0.7755062,1
00029076.jpg,0.8360694,1
00029086.jpg,0.793044,0
00029092.jpg,0.7206712,0
00029108.jpg,0.8367682,0
00029114.jpg,0.8597476,1
00029118.jpg,0.82153,1
00029119.jpg,0.6950526,0
00029123.jpg,0.7875204,1
00029125.jpg,0.4121522,0
00029132.jpg,0.5967514,0
00029133.jpg,0.7458048,0
00029138.jpg,0.5594318,1
00029141.jpg,0.8710736,1
00029146.jpg,0.8895702,0
00029147.jpg,0.8591636,1
00029148.jpg,0.8499158,1
00029166.jpg,0.831243,1
00029169.jpg,0.84053,1
00029175.jpg,0.8878894,1
00029186.jpg,0.8940406,1
00029190.jpg,0.8296388,0
00029218.jpg,0.8079454,0
00029221.jpg,0.6713858,0
00029226.jpg,0.9378212,0
00029234.jpg,0.6612432,0
00029243.jpg,0.7326338,1
00029249.jpg,0.8564826,1
00029250.jpg,0.523533,0
00029251.jpg,0.7141622,1
00029258.jpg,0.9145196,1
00029259.jpg,0.7528836,1
00029260.jpg,0.9002546,0
00029270.jpg,0.8106816,1
00029275.jpg,0.7631228,1
00029308.jpg,0.7873864,1
00029330.jpg,0.9093564,0
00029333.jpg,0.7177644,1
00029337.jpg,0.5589788,0
00029355.jpg,0.8078,1
00029363.jpg,0.566622,1
00029364.jpg,0.812789,1
00029365.jpg,0.775887,1
00029371.jpg,0.5917394,0
00029375.jpg,0.888948,0
00029376.jpg,0.865826,1
00029377.jpg,0.9284932,1
00029380.jpg,0.7082284,0
00029384.jpg,0.8936842,1
00029395.jpg,0.4136182,0
00029400.jpg,0.7933106,1
00029411.jpg,0.7977078,1
00029416.jpg,0.7762882,1
00029432.jpg,0.703764,1
00029435.jpg,0.8410718,0
00029436.jpg,0.6843436,0
00029442.jpg,0.8763434,0
00029446.jpg,0.841814,0
00029448.jpg,0.815456,0
00029452.jpg,0.5329806,1
00029467.jpg,0.7512012,1
00029475.jpg,0.6588272,0
00029477.jpg,0.8682568,1
00029482.jpg,0.772595,1
00029490.jpg,0.804315,0
00029512.jpg,0.5375304,0
00029528.jpg,0.8199718,0
00029535.jpg,0.7653002,1
00029549.jpg,0.8770882,1
00029552.jpg,0.8749268,1
00029562.jpg,0.7095886,1
00029577.jpg,0.8233252,1
00029578.jpg,0.8602604,1
00033740.jpg,0.5980422,1
00033744.jpg,0.5216174,0
00033746.jpg,0.6932916,1
00033750.jpg,0.420864,0
00033760.jpg,0.757427,0
00033801.jpg,0.5710892,0
00033803.jpg,0.4470212,0
00033807.jpg,0.4428516,0
00033814.jpg,0.691805,0
00033815.jpg,0.5152524,0
00033818.jpg,0.8020488,1
00033825.jpg,0.8090296,1
00033835.jpg,0.5982314,0
00033844.jpg,0.5156736,0
00033853.jpg,0.7602994,1
00033854.jpg,0.4001946,1
00033865.jpg,0.7759674,0
00033869.jpg,0.8785394,0
00033878.jpg,0.6330656,0
00033881.jpg,0.9009024,0
00033891.jpg,0.6064964,1
00033894.jpg,0.809402,0
00033908.jpg,0.5947972,1
00033911.jpg,0.5535528,0
00033917.jpg,0.5564508,0
00033921.jpg,0.9011674,1
00033922.jpg,0.551415,0
00033929.jpg,0.825885,1
00033930.jpg,0.808542,0
00033935.jpg,0.6922686,0
00033941.jpg,0.5612876,0
00033942.jpg,0.561209,0
00033954.jpg,0.6772004,0
00033966.jpg,0.8037454,0
00033971.jpg,0.6972932,1
00033973.jpg,0.6671592,0
00033983.jpg,0.7355966,0
00033984.jpg,0.8565076,1
00033985.jpg,0.7396182,1
00033998.jpg,0.480878,1
00034009.jpg,0.7885754,0
00034018.jpg,0.5544476,0
00034027.jpg,0.7768788,0
00034029.jpg,0.5735488,0
00034033.jpg,0.5762544,0
00034042.jpg,0.545075,0
00034045.jpg,0.7383056,0
00034060.jpg,0.8232628,0
00034073.jpg,0.8479528,1
00034078.jpg,0.51721,0
00034081.jpg,0.733738,1
00034085.jpg,0.8002418,1
00034090.jpg,0.6870314,0
00034103.jpg,0.5325942,0
00034117.jpg,0.7863142,1
00034121.jpg,0.548803,0
00034124.jpg,0.426779,0
00034134.jpg,0.6500158,0
00034138.jpg,0.6384124,0
00034146.jpg,0.5261796,0
00034147.jpg,0.53313,0
00034150.jpg,0.8473946,0
00034160.jpg,0.7356802,0
00034165.jpg,0.7890734,0
00034166.jpg,0.7531128,0
00034167.jpg,0.558309,0
00034173.jpg,0.5680952,0
00034176.jpg,0.521457,0
00034188.jpg,0.7852972,0
00034225.jpg,0.6140058,0
00034235.jpg,0.5781598,0
00034238.jpg,0.813604,1
00034241.jpg,0.7149394,1
00034245.jpg,0.5251406,0
00034246.jpg,0.7156554,0
00034251.jpg,0.7027876,0
00034256.jpg,0.6328508,0
00034258.jpg,0.501143,0
00034275.jpg,0.6704618,0
00034277.jpg,0.7942246,0
00034281.jpg,0.556786,1
00034290.jpg,0.8527388,0
00034294.jpg,0.6948556,0
00034300.jpg,0.8555808,1
00034301.jpg,0.5663662,0
00034303.jpg,0.679432,0
00034305.jpg,0.6399712,0
00034309.jpg,0.6650988,0
00034315.jpg,0.8579782,1
00034325.jpg,0.7934676,0
00034346.jpg,0.6899522,0
00034351.jpg,0.5586848,0
00034352.jpg,0.5720832,1
00034358.jpg,0.7555806,1
00034363.jpg,0.6412932,0
00034369.jpg,0.545827,0
00034371.jpg,0.8281014,1
00034374.jpg,0.7244022,0
00034381.jpg,0.6504392,0
00034386.jpg,0.6114104,0
00034391.jpg,0.5658702,1
00034398.jpg,0.6387194,0
00034399.jpg,0.5727976,1
00034400.jpg,0.6786106,0
00034401.jpg,0.6302966,0
00034404.jpg,0.7507182,1
00034408.jpg,0.814272,0
00034411.jpg,0.880915,0
00034415.jpg,0.8833334,1
00034423.jpg,0.6291926,0
00034425.jpg,0.7983656,0
00034430.jpg,0.7826512,1
00034435.jpg,0.6075746,0
00034442.jpg,0.7010844,0
00034443.jpg,0.5932082,1
00034444.jpg,0.637431,1
00034446.jpg,0.7668474,0
00034449.jpg,0.703647,1
00034461.jpg,0.7451436,1
00034464.jpg,0.725816,0
00034468.jpg,0.9247574,0
00034473.jpg,0.5707326,0
00034480.jpg,0.6994086,0
00034482.jpg,0.6591748,0
00034485.jpg,0.761053,0
00034494.jpg,0.6896676,0
00034497.jpg,0.7828712,1
00034508.jpg,0.6767856,0
00034513.jpg,0.5822988,0
00034518.jpg,0.6665302,0
00034522.jpg,0.519887,0
00034523.jpg,0.5994448,0
00034553.jpg,0.6036784,0
00034558.jpg,0.8769832,1
00034570.jpg,0.8523554,1
00034571.jpg,0.6880716,0
00034580.jpg,0.6176318,0
00034584.jpg,0.6591424,0
00034585.jpg,0.7700208,1
00034591.jpg,0.7990812,0
00034594.jpg,0.7408044,0
00034599.jpg,0.515,0
00034605.jpg,0.494552,0
00034606.jpg,0.7494034,0
00034612.jpg,0.6421846,0
00034618.jpg,0.611927,0
00034624.jpg,0.8457262,1
00034631.jpg,0.4634532,0
00034640.jpg,0.7382106,0
00034650.jpg,0.7819116,0
00034652.jpg,0.7602374,0
00034664.jpg,0.703184,0
00034665.jpg,0.5742316,0
00034666.jpg,0.8135346,0
00034677.jpg,0.648649,0
00034697.jpg,0.6348908,0
00034698.jpg,0.8173414,1
00034699.jpg,0.5361904,0
00034723.jpg,0.8475686,0
00034726.jpg,0.5745788,0
00034740.jpg,0.6356674,0
00034743.jpg,0.7171976,0
00034745.jpg,0.6894244,0
00034746.jpg,0.7645568,0
00034760.jpg,0.7865066,1
00034762.jpg,0.4883332,0
00034763.jpg,0.4996104,0
00034765.jpg,0.6487896,0
00034767.jpg,0.5322768,0
00034771.jpg,0.8475174,1
00034775.jpg,0.8808884,0
00034781.jpg,0.7059676,0
00034782.jpg,0.5775294,0
00034789.jpg,0.600677,0
00034794.jpg,0.5467906,0
00034805.jpg,0.7343124,0
00034811.jpg,0.8678748,0
00034815.jpg,0.6265396,0
00034838.jpg,0.8025054,0
00034845.jpg,0.7860784,0
00034846.jpg,0.7074428,0
00034854.jpg,0.7934022,0
00034860.jpg,0.7307064,0
00034865.jpg,0.5917388,0
00034868.jpg,0.626923,0
00034871.jpg,0.592956,1
00034879.jpg,0.5831186,1
00034882.jpg,0.5265416,0
00034884.jpg,0.660896,0
00034886.jpg,0.704994,1
00034892.jpg,0.7386366,1
00034893.jpg,0.6229614,0
00034897.jpg,0.6552984,0
00034900.jpg,0.5767246,0
00034912.jpg,0.6773324,0
00034918.jpg,0.7425354,1
00034936.jpg,0.6506128,1
00034940.jpg,0.4886394,0
00034944.jpg,0.71175,0
00034959.jpg,0.6910172,0
00034967.jpg,0.6176212,0
00034977.jpg,0.4594138,0
00034978.jpg,0.7585804,1
00034984.jpg,0.4774184,1
00034987.jpg,0.7945382,0
00034990.jpg,0.5644348,0
00034998.jpg,0.5390534,0
00034999.jpg,0.7480826,0
00035009.jpg,0.894857,0
00035014.jpg,0.8679548,1
00035015.jpg,0.7769036,0
00035017.jpg,0.7514748,0
00035019.jpg,0.8535666,1
00035020.jpg,0.7860416,0
00035021.jpg,0.691925,0
00035034.jpg,0.8074862,0
00035041.jpg,0.7822324,1
00035046.jpg,0.6656808,0
00035051.jpg,0.7062754,1
00035055.jpg,0.6182682,0
00035058.jpg,0.586777,0
00035061.jpg,0.6379524,0
00035064.jpg,0.6611604,0
00035083.jpg,0.4642924,0
00035086.jpg,0.7120252,1
00035090.jpg,0.7847328,0
00035098.jpg,0.6329672,0
00035102.jpg,0.7220828,0
00035106.jpg,0.6320522,1
00035117.jpg,0.617405,0
00035121.jpg,0.7088672,0
00035123.jpg,0.4377244,0
00035146.jpg,0.4927326,0
00035148.jpg,0.6684296,0
00035153.jpg,0.6269608,1
00035166.jpg,0.7099946,0
00035174.jpg,0.6595576,1
00035194.jpg,0.7677948,0
00035198.jpg,0.7829276,1
00035199.jpg,0.7803648,0
00035200.jpg,0.616154,0
00035206.jpg,0.4991014,0
00035210.jpg,0.901019,0
00035217.jpg,0.7714138,0
00035231.jpg,0.9418648,0
00035232.jpg,0.7235724,0
00035234.jpg,0.4890574,0
00035243.jpg,0.7019994,0
00035244.jpg,0.816904,1
00035245.jpg,0.7584982,0
00035249.jpg,0.7541316,0
00035252.jpg,0.5277778,0
00035254.jpg,0.9482732,1
00035258.jpg,0.5431782,0
00035263.jpg,0.726771,0
00035270.jpg,0.4662622,1
00035271.jpg,0.750171,0
00035274.jpg,0.6072634,0
00035281.jpg,0.5143614,1
00035282.jpg,0.582336,0
00035283.jpg,0.6213488,0
00035292.jpg,0.6319896,1
00035294.jpg,0.5896106,0
00035295.jpg,0.6187224,0
00035297.jpg,0.3803554,0
00035304.jpg,0.843174,0
00035319.jpg,0.581445,0
00035330.jpg,0.7738084,0
00035338.jpg,0.7050148,0
00035345.jpg,0.6535474,0
00035346.jpg,0.6822004,1
00035356.jpg,0.6910698,0
00035362.jpg,0.8181608,1
00035368.jpg,0.5102052,0
00035375.jpg,0.604942,0
00035381.jpg,0.7627084,0
00035388.jpg,0.7010892,0
00035392.jpg,0.66599,0
00035399.jpg,0.585272,0
00035401.jpg,0.7020346,1
00035411.jpg,0.7694376,0
00035423.jpg,0.6327756,0
00035426.jpg,0.7764884,1
00035442.jpg,0.5392278,0
00035457.jpg,0.7590702,1
00035460.jpg,0.7101444,0
00035466.jpg,0.6392754,1
00035468.jpg,0.7805612,1
00035472.jpg,0.8356166,0
00035475.jpg,0.8868366,0
00035478.jpg,0.7061256,1
00035482.jpg,0.5694532,0
00035487.jpg,0.6973418,0
00035489.jpg,0.7237516,0
00035494.jpg,0.7874952,0
00035497.jpg,0.5985368,0
00035508.jpg,0.7032732,0
00035516.jpg,0.6456676,0
00035519.jpg,0.6629578,0
00035526.jpg,0.5464282,0
00035530.jpg,0.513872,0
00035544.jpg,0.6508582,0
00035545.jpg,0.6853684,1
00035551.jpg,0.6586958,1
00035552.jpg,0.8491514,0
00035553.jpg,0.6390822,1
00035566.jpg,0.832872,1
00035571.jpg,0.5885914,0
00035581.jpg,0.7084922,1
00035583.jpg,0.8113222,0
00035588.jpg,0.7327556,1
00035596.jpg,0.7022278,1
00035605.jpg,0.5687208,0
00035608.jpg,0.4685572,0
00035609.jpg,0.9047774,1
00035610.jpg,0.6160732,0
00035612.jpg,0.6287888,0
00035613.jpg,0.8634448,0
00035619.jpg,0.4716208,0
00035620.jpg,0.5754726,0
00035622.jpg,0.8048136,0
00035623.jpg,0.6158996,0
00035625.jpg,0.6714506,0
00035632.jpg,0.5946366,0
00035648.jpg,0.5226258,0
00035651.jpg,0.6303388,0
00035660.jpg,0.6224064,0
00035661.jpg,0.7110402,0
00035663.jpg,0.651418,0
00035665.jpg,0.6162398,0
00035679.jpg,0.530961,0
00035707.jpg,0.6872222,0
00035716.jpg,0.602739,0
00035718.jpg,0.6139502,0
00035724.jpg,0.7621514,0
00035727.jpg,0.5195452,0
00035731.jpg,0.4374478,0
00035735.jpg,0.7358104,0
00035747.jpg,0.7115798,0
00035751.jpg,0.7734968,1
00035752.jpg,0.6801004,0
00035759.jpg,0.6308826,0
00035775.jpg,0.8062716,1
00035776.jpg,0.6319154,0
00035780.jpg,0.832928,0
00035781.jpg,0.8092232,0
00035783.jpg,0.6193264,1
00035784.jpg,0.6588106,0
00035789.jpg,0.6871448,0
00035809.jpg,0.7628696,0
00035823.jpg,0.5652614,0
00035831.jpg,0.662152,0
00035844.jpg,0.7900668,0
00035857.jpg,0.634292,0
00035858.jpg,0.793937,0
00035862.jpg,0.8363756,0
00035870.jpg,0.6096592,0
00035873.jpg,0.6290456,0
00035875.jpg,0.5513208,0
00035876.jpg,0.6525804,0
00035877.jpg,0.7824732,0
00035888.jpg,0.812321,1
00035892.jpg,0.7654282,0
00035893.jpg,0.902716,0
00035895.jpg,0.6713596,0
00035908.jpg,0.4934612,0
00035926.jpg,0.6175084,0
00035927.jpg,0.6922016,0
00035936.jpg,0.7607254,0
00035943.jpg,0.647174,0
00035952.jpg,0.8318008,0
00035985.jpg,0.6136546,0
00036003.jpg,0.7806342,0
00036016.jpg,0.6032824,0
00036017.jpg,0.8815312,0
00036034.jpg,0.6719246,0
00036037.jpg,0.6750262,0
00036038.jpg,0.7084984,1
00036044.jpg,0.7044084,0
00036056.jpg,0.563588,0
00036058.jpg,0.8756524,1
00036059.jpg,0.771977,0
00036060.jpg,0.7379506,0
00036070.jpg,0.6890772,1
00036081.jpg,0.68906,0
00036082.jpg,0.8659034,1
00036089.jpg,0.6070754,0
00036093.jpg,0.7573718,1
00036109.jpg,0.518393,1
00036120.jpg,0.5619682,0
00036121.jpg,0.9239228,1
00036123.jpg,0.6714456,0
00036125.jpg,0.7247674,0
00036130.jpg,0.7467518,0
00036133.jpg,0.5862938,0
00036135.jpg,0.6158558,0
00036152.jpg,0.7339998,1
00036156.jpg,0.4661844,0
00036159.jpg,0.733405,1
00036163.jpg,0.6800206,0
00036167.jpg,0.6871916,0
00036169.jpg,0.7632926,0
00036171.jpg,0.7040806,0
00036172.jpg,0.5259752,0
00036180.jpg,0.728595,0
00036190.jpg,0.657148,0
00036191.jpg,0.6415966,0
00036194.jpg,0.6692534,1
00036199.jpg,0.672993,0
00036204.jpg,0.6097654,0
00036208.jpg,0.6991536,1
00036210.jpg,0.853967,1
00036213.jpg,0.6186214,0
00036223.jpg,0.5703376,0
00036227.jpg,0.6172476,0
00036230.jpg,0.6030514,0
00036232.jpg,0.8950686,0
00036236.jpg,0.7357186,1
00036237.jpg,0.78256,0
00036239.jpg,0.621994,0
00036246.jpg,0.8723016,0
00036249.jpg,0.6485666,0
00036259.jpg,0.6204762,0
00036260.jpg,0.663924,0
00036266.jpg,0.8368994,0
00036277.jpg,0.8184956,0
00036287.jpg,0.6581956,0
00036288.jpg,0.7018498,0
00036302.jpg,0.7551982,0
00036304.jpg,0.8417734,0
00036308.jpg,0.6290702,0
00036315.jpg,0.526235,0
00036323.jpg,0.5441988,0
00036330.jpg,0.6859812,1
00036336.jpg,0.8082446,1
00036349.jpg,0.574326,0
00036352.jpg,0.6953012,0
00036353.jpg,0.7373118,0
00036357.jpg,0.6940388,0
00036358.jpg,0.6035848,0
00036359.jpg,0.6417966,0
00036360.jpg,0.7452592,0
00036367.jpg,0.8032218,1
00036383.jpg,0.7533864,0
00036390.jpg,0.4916028,0
00036391.jpg,0.5136644,0
00036398.jpg,0.6871962,0
00036400.jpg,0.7242768,1
00036405.jpg,0.3346346,0
00036406.jpg,0.7407124,0
00036410.jpg,0.7347226,0
00036412.jpg,0.7170328,0
00036414.jpg,0.793232,0
00036416.jpg,0.5109092,0
00036419.jpg,0.6712576,0
00036422.jpg,0.6555394,1
00036423.jpg,0.6767766,0
00036429.jpg,0.444059,0
00036431.jpg,0.8778568,0
00036432.jpg,0.6583548,0
00036444.jpg,0.3692362,0
00036448.jpg,0.7116318,1
00036456.jpg,0.5966052,0
00036457.jpg,0.6547746,0
00036461.jpg,0.6277434,0
00036462.jpg,0.8794932,0
00036467.jpg,0.5330996,0
00036470.jpg,0.7229328,0
00036471.jpg,0.6268604,0
00036475.jpg,0.7024766,0
00036477.jpg,0.6581096,0
00036478.jpg,0.8791482,0
00036480.jpg,0.6919264,0
00036482.jpg,0.5846302,0
00036488.jpg,0.7444096,0
00036490.jpg,0.634759,0
00036500.jpg,0.8420348,0
00036507.jpg,0.8215056,0
00036510.jpg,0.7721764,0
00036531.jpg,0.6684984,0
00036539.jpg,0.5685942,0
